"No.","Time","Source","Destination","Protocol","Length","Info"
"1749","45.941293","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=630642 Ack=108005 Win=78464 Len=1418 TSval=541358 TSecr=2990323829 [TCP segment of a reassembled PDU]"
"1750","45.960011","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=624876 Win=267520 Len=0 TSval=2990323858 TSecr=541358"
"1751","45.960014","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=626294 Win=266240 Len=0 TSval=2990323858 TSecr=541358"
"1752","45.960233","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=626341 Win=266240 Len=0 TSval=2990323858 TSecr=541358"
"1753","45.960492","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=627759 Win=267520 Len=0 TSval=2990323859 TSecr=541358"
"1754","45.960495","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=629177 Win=266240 Len=0 TSval=2990323859 TSecr=541358"
"1755","45.960496","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=629224 Win=266240 Len=0 TSval=2990323859 TSecr=541358"
"1756","45.961086","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=630642 Win=267520 Len=0 TSval=2990323859 TSecr=541358"
"1757","45.961384","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=632060 Win=267520 Len=0 TSval=2990323859 TSecr=541358"
"1758","45.962066","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1759","45.962697","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=633478 Ack=108005 Win=78464 Len=1418 TSval=541360 TSecr=2990323858 [TCP segment of a reassembled PDU]"
"1760","45.963125","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1761","45.964281","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1762","45.964372","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=637732 Ack=108005 Win=78464 Len=1418 TSval=541360 TSecr=2990323859 [TCP segment of a reassembled PDU]"
"1763","45.964459","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1764","45.965642","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=640568 Ack=108005 Win=78464 Len=1418 TSval=541360 TSecr=2990323859 [TCP segment of a reassembled PDU]"
"1765","45.965737","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1766","45.965809","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=643404 Ack=108005 Win=78464 Len=1418 TSval=541360 TSecr=2990323859 [TCP segment of a reassembled PDU]"
"1767","45.965939","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1768","45.966330","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=646240 Ack=108005 Win=78464 Len=1418 TSval=541361 TSecr=2990323859 [TCP segment of a reassembled PDU]"
"1769","45.982957","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=633478 Win=267520 Len=0 TSval=2990323881 TSecr=541360"
"1770","45.983238","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=634896 Win=266240 Len=0 TSval=2990323881 TSecr=541360"
"1771","45.983463","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=636314 Win=267520 Len=0 TSval=2990323881 TSecr=541360"
"1772","45.988304","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1773","45.989108","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=649076 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323881 [TCP segment of a reassembled PDU]"
"1774","45.989199","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1775","45.989914","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=637732 Win=267520 Len=0 TSval=2990323888 TSecr=541360"
"1776","45.990415","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=639150 Win=267520 Len=0 TSval=2990323888 TSecr=541360"
"1777","45.990572","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=640568 Win=267520 Len=0 TSval=2990323889 TSecr=541360"
"1778","45.990708","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=651912 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323881 [TCP segment of a reassembled PDU]"
"1779","45.990796","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1780","45.991000","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=643404 Win=265472 Len=0 TSval=2990323889 TSecr=541360"
"1781","45.991420","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=646240 Win=267520 Len=0 TSval=2990323889 TSecr=541360"
"1782","45.991596","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=654748 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323888 [TCP segment of a reassembled PDU]"
"1783","45.995976","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1784","45.996387","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=647658 Win=268800 Len=0 TSval=2990323894 TSecr=541361"
"1785","45.997682","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=657584 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323888 [TCP segment of a reassembled PDU]"
"1786","45.997772","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1787","45.997861","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=660420 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323889 [TCP segment of a reassembled PDU]"
"1788","45.997949","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1789","45.998011","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=663256 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323889 [TCP segment of a reassembled PDU]"
"1790","45.998091","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1791","45.998173","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=666092 Ack=108005 Win=78464 Len=1418 TSval=541363 TSecr=2990323889 [TCP segment of a reassembled PDU]"
"1792","45.998950","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1793","45.999222","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=668928 Ack=108005 Win=78464 Len=1418 TSval=541364 TSecr=2990323894 [TCP segment of a reassembled PDU]"
"1794","46.012092","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=650494 Win=267520 Len=0 TSval=2990323910 TSecr=541363"
"1795","46.014037","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1796","46.014476","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=671764 Ack=108005 Win=78464 Len=1418 TSval=541365 TSecr=2990323910 [TCP segment of a reassembled PDU]"
"1797","46.021746","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=651912 Win=268800 Len=0 TSval=2990323919 TSecr=541363"
"1798","46.023587","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1799","46.023865","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [PSH, ACK] Seq=674600 Ack=108005 Win=78464 Len=1418 TSval=541366 TSecr=2990323919 [TCP segment of a reassembled PDU]"
"1800","46.027369","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=653330 Win=268800 Len=0 TSval=2990323925 TSecr=541363"
"1801","46.029007","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1802","46.029768","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=656166 Win=268800 Len=0 TSval=2990323928 TSecr=541363"
"1803","46.034766","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=677436 Ack=108005 Win=78464 Len=1418 TSval=541368 TSecr=2990323928 [TCP segment of a reassembled PDU]"
"1804","46.035405","10.0.0.169","74.125.196.99","TLSv1.3","1484","Application Data [TCP segment of a reassembled PDU]"
"1805","46.035493","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=680272 Ack=108005 Win=78464 Len=1418 TSval=541368 TSecr=2990323928 [TCP segment of a reassembled PDU]"
"1806","46.039702","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=659002 Win=267520 Len=0 TSval=2990323938 TSecr=541363"
"1807","46.041183","10.0.0.169","74.125.196.99","TLSv1.3","602","Application Data, Application Data"
"1808","46.049416","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=660420 Win=268800 Len=0 TSval=2990323947 TSecr=541363"
"1809","46.050456","74.125.196.99","10.0.0.169","TCP","78","[TCP Dup ACK 1808#1] 443  >  32864 [ACK] Seq=108005 Ack=660420 Win=268800 Len=0 TSval=2990323948 TSecr=541363 SLE=664674 SRE=666092"
"1810","46.053601","74.125.196.99","10.0.0.169","TCP","78","443  >  32864 [ACK] Seq=108005 Ack=661838 Win=267520 Len=0 TSval=2990323952 TSecr=541363 SLE=664674 SRE=666092"
"1811","46.058875","74.125.196.99","10.0.0.169","TCP","78","443  >  32864 [ACK] Seq=108005 Ack=663256 Win=266240 Len=0 TSval=2990323957 TSecr=541363 SLE=664674 SRE=666092"
"1812","46.061815","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108005 Ack=666092 Win=265472 Len=0 TSval=2990323960 TSecr=541363"
"1813","46.062819","10.0.0.169","74.125.196.99","TLSv1.3","194","Application Data"
"1814","46.094784","74.125.196.99","10.0.0.169","TLSv1.3","133","Application Data"
"1815","46.095109","74.125.196.99","10.0.0.169","TLSv1.3","104","Application Data"
"1816","46.095410","74.125.196.99","10.0.0.169","TLSv1.3","120","Application Data"
"1817","46.097658","10.0.0.169","74.125.196.99","TCP","66","32864  >  443 [ACK] Seq=682354 Ack=108110 Win=78464 Len=0 TSval=541374 TSecr=2990323993"
"1818","46.100082","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108164 Ack=670346 Win=267520 Len=0 TSval=2990323998 TSecr=541364"
"1819","46.129532","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=682354 Ack=108164 Win=78464 Len=1418 TSval=541377 TSecr=2990323993 [TCP segment of a reassembled PDU]"
"1820","46.129999","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=683772 Ack=108164 Win=78464 Len=1418 TSval=541377 TSecr=2990323993 [TCP segment of a reassembled PDU]"
"1821","46.130088","10.0.0.169","74.125.196.99","TLSv1.3","113","Application Data"
"1822","46.130596","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=685237 Ack=108164 Win=78464 Len=1418 TSval=541377 TSecr=2990323993 [TCP segment of a reassembled PDU]"
"1823","46.130685","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=686655 Ack=108164 Win=78464 Len=1418 TSval=541377 TSecr=2990323993 [TCP segment of a reassembled PDU]"
"1824","46.130898","10.0.0.169","74.125.196.99","TLSv1.3","113","Application Data"
"1825","46.132297","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=688120 Ack=108164 Win=78464 Len=1418 TSval=541377 TSecr=2990323993 [TCP segment of a reassembled PDU]"
"1826","46.136238","74.125.196.99","10.0.0.169","TCP","78","443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324034 TSecr=541365 SLE=674600 SRE=676018"
"1827","46.137888","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=689538 Ack=108164 Win=78464 Len=1418 TSval=541378 TSecr=2990324034 [TCP segment of a reassembled PDU]"
"1828","46.139162","10.0.0.169","74.125.196.99","TLSv1.3","194","Application Data, Application Data, Application Data"
"1829","46.141639","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#1] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324040 TSecr=541365 SLE=680272 SRE=681690 SLE=674600 SRE=676018"
"1830","46.143365","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#2] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324041 TSecr=541365 SLE=680272 SRE=682226 SLE=674600 SRE=676018"
"1831","46.146166","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#3] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324043 TSecr=541365 SLE=680272 SRE=682354 SLE=674600 SRE=676018"
"1832","46.153235","10.0.0.169","74.125.196.99","TCP","1484","[TCP Fast Retransmission] 32864  >  443 [ACK] Seq=671764 Ack=108164 Win=78464 Len=1418 TSval=541379 TSecr=2990324043[Reassembly error, protocol TCP: New fragment overlaps old data (retransmission?)]"
"1833","46.159699","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#4] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324057 TSecr=541365 SLE=680272 SRE=683772 SLE=674600 SRE=676018"
"1834","46.164344","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#5] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324062 TSecr=541365 SLE=680272 SRE=685237 SLE=674600 SRE=676018"
"1835","46.168920","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#6] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324066 TSecr=541365 SLE=680272 SRE=686655 SLE=674600 SRE=676018"
"1836","46.173381","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#7] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324070 TSecr=541365 SLE=680272 SRE=688073 SLE=674600 SRE=676018"
"1837","46.174422","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#8] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324071 TSecr=541365 SLE=680272 SRE=688120 SLE=674600 SRE=676018"
"1838","46.179199","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#9] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324076 TSecr=541365 SLE=680272 SRE=689538 SLE=674600 SRE=676018"
"1839","46.182597","74.125.196.99","10.0.0.169","TCP","86","[TCP Dup ACK 1826#10] 443  >  32864 [ACK] Seq=108164 Ack=671764 Win=267520 Len=0 TSval=2990324080 TSecr=541365 SLE=680272 SRE=691084 SLE=674600 SRE=676018"
"1840","46.183308","10.0.0.169","74.125.196.99","TCP","1484","[TCP Retransmission] 32864  >  443 [ACK] Seq=673182 Ack=108164 Win=78464 Len=1418 TSval=541382 TSecr=2990324057"
"1841","46.183676","10.0.0.169","74.125.196.99","TCP","1484","[TCP Retransmission] 32864  >  443 [ACK] Seq=676018 Ack=108164 Win=78464 Len=1418 TSval=541382 TSecr=2990324057"
"1842","46.185578","10.0.0.169","74.125.196.99","TCP","1484","[TCP Retransmission] 32864  >  443 [ACK] Seq=677436 Ack=108164 Win=78464 Len=1418 TSval=541382 TSecr=2990324062"
"1843","46.185670","10.0.0.169","74.125.196.99","TCP","1484","[TCP Retransmission] 32864  >  443 [ACK] Seq=678854 Ack=108164 Win=78464 Len=1418 TSval=541382 TSecr=2990324062"
"1844","46.188023","74.125.196.99","10.0.0.169","TCP","86","443  >  32864 [ACK] Seq=108164 Ack=673182 Win=266240 Len=0 TSval=2990324086 TSecr=541379 SLE=680272 SRE=691084 SLE=674600 SRE=676018"
"1845","46.189577","74.125.196.99","10.0.0.169","TLSv1.3","379","Application Data"
"1846","46.206353","74.125.196.99","10.0.0.169","TCP","78","443  >  32864 [ACK] Seq=108457 Ack=676018 Win=263424 Len=0 TSval=2990324104 TSecr=541382 SLE=680272 SRE=691084"
"1847","46.206531","74.125.196.99","10.0.0.169","TCP","78","443  >  32864 [ACK] Seq=108457 Ack=677436 Win=262144 Len=0 TSval=2990324105 TSecr=541382 SLE=680272 SRE=691084"
"1848","46.207202","74.125.196.99","10.0.0.169","TCP","78","443  >  32864 [ACK] Seq=108457 Ack=678854 Win=260864 Len=0 TSval=2990324105 TSecr=541382 SLE=680272 SRE=691084"
"1849","46.207363","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108457 Ack=691084 Win=248832 Len=0 TSval=2990324105 TSecr=541382"
"1850","46.210229","74.125.196.99","10.0.0.169","TLSv1.3","126","Application Data"
"1851","46.211457","10.0.0.169","74.125.196.99","TCP","66","32864  >  443 [ACK] Seq=691084 Ack=108517 Win=78464 Len=0 TSval=541385 TSecr=2990324087"
"1852","46.252987","10.0.0.169","74.125.196.99","TLSv1.3","317","Application Data"
"1853","46.277421","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108517 Ack=691335 Win=268800 Len=0 TSval=2990324175 TSecr=541389"
"1854","46.384445","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=691335 Ack=108517 Win=78464 Len=1418 TSval=541403 TSecr=2990324175 [TCP segment of a reassembled PDU]"
"1855","46.384997","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=692753 Ack=108517 Win=78464 Len=1418 TSval=541403 TSecr=2990324175 [TCP segment of a reassembled PDU]"
"1856","46.385191","10.0.0.169","74.125.196.99","TLSv1.3","113","Application Data"
"1857","46.385877","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=694218 Ack=108517 Win=78464 Len=1418 TSval=541403 TSecr=2990324175 [TCP segment of a reassembled PDU]"
"1858","46.386210","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=695636 Ack=108517 Win=78464 Len=1418 TSval=541403 TSecr=2990324175 [TCP segment of a reassembled PDU]"
"1859","46.386405","10.0.0.169","74.125.196.99","TLSv1.3","113","Application Data"
"1860","46.390142","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=697101 Ack=108517 Win=78464 Len=1418 TSval=541403 TSecr=2990324175 [TCP segment of a reassembled PDU]"
"1861","46.390508","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=698519 Ack=108517 Win=78464 Len=1418 TSval=541403 TSecr=2990324175 [TCP segment of a reassembled PDU]"
"1862","46.390598","10.0.0.169","74.125.196.99","TLSv1.3","113","Application Data"
"1863","46.390814","10.0.0.169","74.125.196.99","TLSv1.3","99","Application Data"
"1864","46.404852","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108517 Ack=694218 Win=268800 Len=0 TSval=2990324303 TSecr=541403"
"1865","46.410490","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108517 Ack=695636 Win=268800 Len=0 TSval=2990324308 TSecr=541403"
"1866","46.411990","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108517 Ack=697101 Win=268800 Len=0 TSval=2990324310 TSecr=541403"
"1867","46.413466","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108517 Ack=700017 Win=265984 Len=0 TSval=2990324311 TSecr=541403"
"1868","46.506865","10.0.0.169","74.125.196.99","TLSv1.3","512","Application Data"
"1869","46.526411","74.125.196.99","10.0.0.169","TCP","66","443  >  32864 [ACK] Seq=108517 Ack=700463 Win=268800 Len=0 TSval=2990324424 TSecr=541415"
"1870","46.642190","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=700463 Ack=108517 Win=78464 Len=1418 TSval=541428 TSecr=2990324424 [TCP segment of a reassembled PDU]"
"1871","46.642742","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=701881 Ack=108517 Win=78464 Len=1418 TSval=541428 TSecr=2990324424 [TCP segment of a reassembled PDU]"
"1872","46.642835","10.0.0.169","74.125.196.99","TLSv1.3","113","Application Data"
"1873","46.643128","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=703346 Ack=108517 Win=78464 Len=1418 TSval=541428 TSecr=2990324424 [TCP segment of a reassembled PDU]"
"1874","46.643321","10.0.0.169","74.125.196.99","TLSv1.3","106","Application Data"
"1875","46.643998","10.0.0.169","74.125.196.99","TCP","1484","32864  >  443 [ACK] Seq=704804 Ack=108517 Win=78464 Len=1418 TSval=541428 TSecr=2990324424 [TCP segment of a reassembled PDU]"
